87583,2017-11-21T02:10:07.000-02:00,10,71.0
87549,2017-11-21T02:08:52.000-02:00,15,20.0
86800,2017-11-21T01:40:56.000-02:00,10,47.0
30530,2017-11-21T02:00:45.000-02:00,30,26.0
22019,2017-11-21T00:31:56.000-02:00,11,38.0
30536,2017-11-21T00:33:00.000-02:00,42,28.0
30506,2017-11-21T00:35:51.000-02:00,11,29.0
47019,2017-11-21T01:31:36.000-02:00,30,11.0
30512,2017-11-21T00:06:37.000-02:00,11,55.0
87575,2017-11-21T01:13:04.000-02:00,15,11.0
22012,2017-11-21T01:16:59.000-02:00,38,53.0
44711,2017-11-21T00:19:40.000-02:00,36,30.0
87560,2017-11-21T00:09:24.000-02:00,10,173.0
30512,2017-11-21T01:14:43.000-02:00,11,32.0
