codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999981666666667,0.0,0.0,-43.581355,,0.0,,1.511250437E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830953333333333,4056.0,355A1,-43.32333333333333,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511250522E12
82536,-22.959623333333337,0.0,0.0,-43.38860333333332,,14.816,,1.511251965E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.876758333333335,226.0,855A1,-43.46364833333334,ida,0.3704,855A1 - BANGU X MAGARÇA,1.511251931E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.936809999999998,237.0,890A1,-43.35241333333333,volta,26.2984,890A1 - TERMINAL ALVORADA X TANQUE,1.51125196E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.994956,0.0,0.0,-43.393974,,0.0,,1.511251401E12
30502,-23.000355,0.0,0.0,-43.383955,,29.0,,1.511251947E12
12734,-22.973106666666666,3310.0,50,-43.40336,ida,50.0,50 - Terminal Olimpico x Jardim Oceânico ( Parador ),1.511251961E12
86861,-23.000296666666667,113.0,5802A1,-43.382875,volta,50.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.511251961E12
50035,-22.92821666666667,0.0,0.0,-43.37300500000001,,37.7808,,1.511251948E12
47884,-22.915406666666666,116.0,610A1,-43.36086166666667,ida,0.0,610A1 - BRT TANQUE X DEL CASTILHO,1.511251961E12
22024,-22.99175333333333,4807.0,25,-43.598785,ida,12.0,25 - MATO ALTO X J.OCEÂNICO,1.51125195E12
22058,-22.986891666666665,3900.0,827A1,-43.477201666666666,ida,23.150000000000002,827A1 - RECREIO X VARGEM GRANDE,1.511251959E12
87562,-23.010578333333335,121.0,5801A1,-43.452243333333335,volta,31.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511251965E12
L 200 KXB-8909,-22.994714,0.0,0.0,-43.393718,,0.0,,1.511251186E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
