codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.998428333333333,0.0,0.0,-43.587073333333336,,69.0,,1.511258581E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830436666666667,4056.0,355A1,-43.32667500000001,ida,11.4824,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511258578E12
82536,-22.95922333333333,0.0,0.0,-43.391386666666676,,12.038,,1.511258555E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.936128333333333,227.0,855A1,-43.57552333333333,volta,8.5192,855A1 - MAGARÇA X BANGU,1.511258559E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.989356666666662,237.0,890A1,-43.36547,volta,60.19,890A1 - TERMINAL ALVORADA X TANQUE,1.511258557E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.994812,0.0,0.0,-43.393417,,0.0,,1.511257732E12
30502,-23.019086666666666,3626.0,18,-43.505806666666665,ida,1.0,18 - RECREIO SHOPPING X JARDIM OCEÂNICO ( EXPRESSO ),1.511258574E12
12734,-22.858011666666666,3552.0,5850A1,-43.39225,volta,36.0,51 - Vila Militar x T. Recreio (Parador),1.511258575E12
86861,-23.018098333333334,113.0,5802A1,-43.48171833333333,volta,0.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.51125858E12
50035,-22.955595000000002,0.0,0.0,-43.390176666666655,,29.0764,,1.511258565E12
47884,-22.915456666666667,116.0,610A1,-43.360808333333324,ida,1.852,610A1 - BRT TANQUE X DEL CASTILHO,1.511258552E12
22024,-23.015798333333333,4808.0,25,-43.51806833333333,volta,39.0,25 - J.OCEÂNICO X MATO ALTO,1.511258571E12
22058,-22.977608333333333,3901.0,827A1,-43.493100000000005,volta,37.5956,827A1 - VARGEM GRANDE X RECREIO,1.511258584E12
87562,-23.001025,107.0,5800A1,-43.364673333333336,volta,22.0,10 - ALVORADA X SANTA CRUZ ( EXPRESSO ),1.511258566E12
L 200 KXB-8909,-23.007465,0.0,0.0,-43.43951,,0.0,,1.511257885E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-22.96573,120.0,5801A1,-43.64622833333333,ida,0.0,12 - PINGO D'AGUA X ALVORADA ( EXPRESSO ),1.511258574E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511258576E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-22.914265,3551.0,5850A1,-43.399305,ida,46.0,51 - T. Recreio x Vila Militar (Parador),1.511258471E12
86850,-22.917206666666665,133.0,5805A1,-43.684486666666665,volta,0.0,17- SANTA CRUZ X CAMPO GRANDE ( PARADOR ),1.511258566E12
75629,-22.851816666666664,4055.0,928A1,-43.26237666666666,volta,5.1856,928A1 -  MARECHAL HERMES X RAMOS(CIRCULAR),1.511258569E12
86805,-22.969093333333333,125.0,5807A1,-43.62437333333333,volta,54.0,19 - SALVADOR ALLENDE X PINGO D'AGUA ( EXPRESSO ),1.511258581E12
30187,-23.003938333333334,0.0,0.0,-43.323291666666655,,0.0,,1.511258569E12
50007,-22.96741666666667,0.0,0.0,-43.278335,,25.7428,,1.510748781E12
86347,-22.895776666666666,210.0,853V1,-43.533269999999995,ida,0.0,853V1 - VILA KENNEDY X MATO ALTO,1.510747718E12
47022,-23.000428333333332,3626.0,18,-43.378659999999996,ida,0.0,18 - RECREIO SHOPPING X JARDIM OCEÂNICO ( EXPRESSO ),1.511258573E12
86801,-23.012465,112.0,5802A1,-43.459355,ida,0.0,13 - MATO ALTO X ALVORADA ( EXPRESSO ),1.511258574E12
807925,-22.975271666666668,0.0,0.0,-43.36711,,0.0,,1.503587722E12
854296,-22.975238333333333,0.0,0.0,-43.36714,,0.0,,1.503350913E12
10016,-22.885516666666664,0.0,0.0,-43.22715333333333,,1.2964,,1.511258571E12
30536,-22.839893333333332,146.0,5704A1,-43.23940666666667,ida,0.0,36 - FUNDÃO X ALVORADA ( EXPRESSO ),1.511258572E12
816633,-22.975118333333334,0.0,0.0,-43.36707666666667,,0.0,,1.503069023E12
22005,-23.001021666666666,4810.0,21A,-43.32955666666667,volta,0.0,21A -  J.O  X RECREIO SHOPPING (PARADOR),1.511258567E12
