codigo,latitude,id_migracao_trajeto,linha,longitude,sentido,velocidade,trajeto,datahora
87577,-22.999981666666667,0.0,0.0,-43.58139166666667,,0.0,,1.511255837E12
47518,-22.95184,191.0,702A1,-43.34989666666667,ida,0.0,702A1 - PRAÇA SECA X MADUREIRA,1.5014009E12
47482,-23.011698333333335,0.0,0.0,-43.31022333333333,,42.9664,,1.509701157E12
833214,-22.975303333333333,0.0,0.0,-43.367126666666664,,0.0,,1.503332311E12
86810,-23.000918333333335,128.0,5804A1,-43.36749,ida,0.0,15 - PACIÊNCIA X SALVADOR ALLENDE ( EXPRESSO ),1.510336702E12
75637,-22.830978333333338,4056.0,355A1,-43.323388333333334,ida,0.0,355A1 - MADUREIRA - PRAÇA TIRADENTES,1.511255925E12
82536,-22.919641666666667,0.0,0.0,-43.39796166666665,,40.3736,,1.511256752E12
39509,-22.965030000000002,0.0,0.0,-43.39179833333334,,0.0,,1.500741702E12
86309,-22.968426666666666,227.0,855A1,-43.62213499999999,volta,1.6668,855A1 - MAGARÇA X BANGU,1.511256769E12
44736,-22.999878333333335,3816.0,40,-43.360148333333335,volta,0.0,40 - JARDIM OCEÂNICO X MADUREIRA ( EXPRESSO ),1.510693387E12
22064,-22.999363333333335,236.0,890A1,-43.354761666666676,ida,0.1852,890A1 - TANQUE X TERMINAL ALVORADA,1.511256782E12
39828,-23.000743333333332,3495.0,076,-43.36636,unico,0.0,TERMINAL JARDIM OCEÂNICO X CENTRAL ( NOTURNO ),1.497879589E12
MK012 -LMB2681,-22.99469,0.0,0.0,-43.393764,,0.0,,1.511255906E12
30502,-23.000168333333335,3627.0,18,-43.34255,volta,0.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511256783E12
12734,-23.006953333333332,3551.0,5850A1,-43.43823,ida,38.0,51 - T. Recreio x Vila Militar (Parador),1.51125677E12
86861,-23.00097,113.0,5802A1,-43.36508666666667,volta,0.0,13- ALVORADA X  MATO ALTO ( EXPRESSO ),1.511256775E12
50035,-22.936298333333337,0.0,0.0,-43.38265000000001,,0.0,,1.51125678E12
47884,-22.92755833333333,117.0,610A1,-43.342431666666656,volta,0.1852,610A1 - DEL CASTILHO X BRT TANQUE,1.51125678E12
22024,-22.999986666666665,4808.0,25,-43.35451333333334,volta,0.0,25 - J.OCEÂNICO X MATO ALTO,1.511256774E12
22058,-23.011965,3900.0,827A1,-43.45865833333334,ida,3.3336,827A1 - RECREIO X VARGEM GRANDE,1.511256782E12
87562,-23.00308,106.0,5800A1,-43.567933333333336,ida,51.0,10- SANTA CRUZ X ALVORADA ( EXPRESSO ),1.511256783E12
L 200 KXB-8909,-23.01835,0.0,0.0,-43.483806,,0.0,,1.511256268E12
39583,-22.97523166666667,0.0,0.0,-43.36748333333335,,0.5556,,1.494010977E12
86874,-23.019626666666667,121.0,5801A1,-43.48760333333333,volta,18.0,12 - ALVORADA X PINGO D'AGUA ( EXPRESSO ),1.511256782E12
27177,-22.839341666666666,0.0,0.0,-43.239855,,0.0,,1.511256776E12
816820,-22.975295,0.0,0.0,-43.367075,,0.0,,1.503332116E12
12732,-23.003831666666667,3552.0,5850A1,-43.43413666666667,volta,0.0,51 - Vila Militar x T. Recreio (Parador),1.511256771E12
86850,-22.91599666666667,132.0,5805A1,-43.60977666666667,ida,52.0,17- CAMPO GRANDE X SANTA CRUZ ( PARADOR ),1.511256771E12
75629,-22.839628333333334,4055.0,928A1,-43.29754833333333,volta,0.3704,928A1 -  MARECHAL HERMES X RAMOS(CIRCULAR),1.511256773E12
86805,-23.007873333333333,125.0,5807A1,-43.44157666666667,volta,12.0,19 - SALVADOR ALLENDE X PINGO D'AGUA ( EXPRESSO ),1.511256773E12
30187,-22.96399666666667,0.0,0.0,-43.35732000000001,,0.0,,1.511256777E12
50007,-22.96741666666667,0.0,0.0,-43.278335,,25.7428,,1.510748781E12
86347,-22.895776666666666,210.0,853V1,-43.533269999999995,ida,0.0,853V1 - VILA KENNEDY X MATO ALTO,1.510747718E12
47022,-23.0209,3627.0,18,-43.496265,volta,55.0,18 - JARDIM OCEÂNICO X RECREIO SHOPPING ( EXPRESSO ),1.511256781E12
86801,-22.993393333333334,112.0,5802A1,-43.59713166666667,ida,15.0,13 - MATO ALTO X ALVORADA ( EXPRESSO ),1.511256783E12
807925,-22.975271666666668,0.0,0.0,-43.36711,,0.0,,1.503587722E12
854296,-22.975238333333333,0.0,0.0,-43.36714,,0.0,,1.503350913E12
10016,-22.838838333333335,0.0,0.0,-43.24008166666666,,0.7408,,1.511256751E12
30536,-22.854428333333335,147.0,5704A1,-43.32261,volta,50.0,36 - ALVORADA X FUNDÃO ( EXPRESSO ),1.511256775E12
816633,-22.975118333333334,0.0,0.0,-43.36707666666667,,0.0,,1.503069023E12
